stop_id,stop_code,stop_name,stop_desc,platform_code,platform_name,stop_lat,stop_lon,zone_id,stop_address,stop_url,level_id,location_type,parent_station,wheelchair_boarding,municipality,on_street,at_street,vehicle_type
7865,7865,Beaver St @ Valley View Rd,,,,42.384409,-71.231462,LocalBus,,,,0,7865-parent,1,Waltham,Beaver Street,Valley View Road,3
7129-parent,7129-parent,Cabot St @ Judson St,,,,42.55127,-70.878599,LocalBus,,,,1,,1,Beverly,Cabot Street,Judson Street,3
7129,7129,Cabot St @ Judson St,,,,42.55127,-70.878599,LocalBus,,,,0,7129-parent,1,Beverly,Cabot Street,Judson Street,3
12649-parent,12649-parent,Broadway @ Tufts St,,,,42.411425,-71.143411,LocalBus,,,,1,,1,Arlington,Broadway,Tufts Street,3
12649,12649,Broadway @ Tufts St,,,,42.411425,-71.143411,LocalBus,,,,0,12649-parent,1,Arlington,Broadway,Tufts Street,3
4024-parent,4024-parent,Granite St @ West St,,,,42.212075,-71.019834,LocalBus,,,,1,,1,Braintree,Granite Street,West Street,3
4024,4024,Granite St @ West St,,,,42.212075,-71.019834,LocalBus,,,,0,4024-parent,1,Braintree,Granite Street,West Street,3
3333-parent,3333-parent,Water St @ Quincy St,,,,42.240884,-71.008636,LocalBus,,,,1,,1,Quincy,Water Street,Quincy Street,3
3333,3333,Water St @ Quincy St,,,,42.240884,-71.008636,LocalBus,,,,0,3333-parent,1,Quincy,Water Street,Quincy Street,3
346-parent,346-parent,Dorchester Ave @ Adams St,,,,42.301806,-71.059649,LocalBus,,,,1,,1,Boston,Dorchester Avenue,Adams Street,3
346,346,Dorchester Ave @ Adams St,,,,42.301806,-71.059649,LocalBus,,,,0,346-parent,1,Boston,Dorchester Avenue,Adams Street,3
49796-parent,49796-parent,3 Oak Park Dr,,,,42.518416,-71.248142,LocalBus,,,,1,,1,Bedford,Oak Park Drive,,3
49796,49796,3 Oak Park Dr,,,,42.518416,-71.248142,LocalBus,,,,0,49796-parent,1,Bedford,Oak Park Drive,,3
9031-parent,9031-parent,400 Centre St - East,,,,42.356158,-71.184249,LocalBus,,,,1,,0,Newton,Centre Street,,3
9031,9031,400 Centre St - East,,,,42.356158,-71.184249,LocalBus,,,,0,9031-parent,0,Newton,Centre Street,,3
1749-parent,1749-parent,Heath St opp Hayden St,,,,42.326342,-71.106369,LocalBus,,,,1,,1,Boston,Heath Street,,3
1749,1749,Heath St opp Hayden St,,,,42.326342,-71.106369,LocalBus,,,,0,1749-parent,1,Boston,Heath Street,,3
49950-parent,49950-parent,Dawes Drive,,,,42.511785,-71.23247,LocalBus,,,,1,,1,Billerica,,,3
49950,49950,Dawes Drive,,,,42.511785,-71.23247,LocalBus,,,,0,49950-parent,1,Billerica,,,3
337-parent,337-parent,Dorchester Ave @ Msgr Lydon Way,,,,42.288229,-71.063529,LocalBus,,,,1,,1,Boston,Dorchester Avenue,Templeton Street,3
337,337,Dorchester Ave @ Msgr Lydon Way,,,,42.288229,-71.063529,LocalBus,,,,0,337-parent,1,Boston,Dorchester Avenue,Templeton Street,3
212-parent,212-parent,Summer St @ D St,,,,42.345781,-71.04118,LocalBus,,,,1,,1,Boston,Summer Street,D Street,3
212,212,Summer St @ D St,,,,42.345781,-71.04118,LocalBus,,,,0,212-parent,1,Boston,Summer Street,D Street,3
9137-parent,9137-parent,73 Elm St opp Traverse St,,,,42.506796,-71.16183,LocalBus,,,,1,,1,Woburn,Elm Street,Traverse Street,3
9137,9137,73 Elm St opp Traverse St,,,,42.506796,-71.16183,LocalBus,,,,0,9137-parent,1,Woburn,Elm Street,Traverse Street,3
91-parent,91-parent,Massachusetts Ave @ Clearway St,,,,42.345331,-71.086739,ExpressBus-Downtown,,,,1,,1,Boston,Massachusetts Avenue,Clearway Street,3
91,91,Massachusetts Ave @ Clearway St,,,,42.345331,-71.086739,ExpressBus-Downtown,,,,0,91-parent,1,Boston,Massachusetts Avenue,Clearway Street,3
2153-parent,2153-parent,Concord Ave opp Wheeler St,,,,42.388777,-71.144816,LocalBus,,,,1,,1,Cambridge,Concord Avenue,Wheeler Street,3
2153,2153,Concord Ave opp Wheeler St,,,,42.388777,-71.144816,LocalBus,,,,0,2153-parent,1,Cambridge,Concord Avenue,Wheeler Street,3
9070508-parent,9070508-parent,Magoun Square - Medford St @ Lowell St,,,,42.39645,-71.10375,,,,,1,,1,Somerville,Medford Street,Lowell Street,3
9070508,9070508,Magoun Square - Medford St @ Lowell St,,,,42.39645,-71.10375,,,,,0,9070508-parent,1,Somerville,Medford Street,Lowell Street,3
5566-parent,5566-parent,Ferry St @ Union St,,,,42.406352,-71.047077,LocalBus,,,,1,,1,Everett,Ferry Street,George Street,3
5566,5566,Ferry St @ Union St,,,,42.406352,-71.047077,LocalBus,,,,0,5566-parent,1,Everett,Ferry Street,George Street,3
place-NEC-2173,place-NEC-2173,Route 128,,,,42.210308,-71.147134,CR-zone-2,,,,1,,1,Westwood,,,
place-NEC-2173-0,place-NEC-2173-0,platform 0,,,,42.210308,-71.147134,CR-zone-2,,,,0,place-NEC-2173,1,Westwood,,,2
place-NEC-2173-1,place-NEC-2173-1,platform 1,,,,42.210308,-71.147134,CR-zone-2,,,,0,place-NEC-2173,1,Westwood,,,2
1468-parent,1468-parent,Bowdoin St @ Geneva Ave,,,,42.303639,-71.071079,LocalBus,,,,1,,1,Boston,Bowdoin Street,Geneva Avenue,3
1468,1468,Bowdoin St @ Geneva Ave,,,,42.303639,-71.071079,LocalBus,,,,0,1468-parent,1,Boston,Bowdoin Street,Geneva Avenue,3
5650-parent,5650-parent,Arlington St @ Fifth St,,,,42.394716,-71.036276,LocalBus,,,,1,,1,Chelsea,Arlington Street,Ramp - Arlington St To Rt 1 Southbound,3
5650,5650,Arlington St @ Fifth St,,,,42.394716,-71.036276,LocalBus,,,,0,5650-parent,1,Chelsea,Arlington Street,Ramp - Arlington St To Rt 1 Southbound,3
413-parent,413-parent,Blue Hill Ave @ Wayne St,,,,42.306888,-71.08442,LocalBus,,,,1,,1,Boston,Blue Hill Avenue,Wayne Street,3
413,413,Blue Hill Ave @ Wayne St,,,,42.306888,-71.08442,LocalBus,,,,0,413-parent,1,Boston,Blue Hill Avenue,Wayne Street,3
15-parent,15-parent,Dorchester St @ Vinton St,,,,42.330825,-71.054238,LocalBus,,,,1,,1,Boston,Dorchester Street,Vinton Street,3
15,15,Dorchester St @ Vinton St,,,,42.330825,-71.054238,LocalBus,,,,0,15-parent,1,Boston,Dorchester Street,Vinton Street,3
65547-parent,65547-parent,Commonwealth Ave @ Pamela Ct,,,,42.347531,-71.245414,LocalBus,,,,1,,1,Newton,Commonwealth Avenue,Pamela Court,3
65547,65547,Commonwealth Ave @ Pamela Ct,,,,42.347531,-71.245414,LocalBus,,,,0,65547-parent,1,Newton,Commonwealth Avenue,Pamela Court,3
6650-parent,6650-parent,Lynnway @ Newhall St,,,,42.458325,-70.938972,LocalBus,,,,1,,1,Lynn,Lynnway,Tudor Street,3
6650,6650,Lynnway @ Newhall St,,,,42.458325,-70.938972,LocalBus,,,,0,6650-parent,1,Lynn,Lynnway,Tudor Street,3
8318-parent,8318-parent,7 Sohier Rd,,,,42.559269,-70.879784,LocalBus,,,,1,,1,Beverly,Sohier Road,,3
8318,8318,7 Sohier Rd,,,,42.559269,-70.879784,LocalBus,,,,0,8318-parent,1,Beverly,Sohier Road,,3
61851-parent,61851-parent,Washington St @ Saint George Ave,,,,42.177908,-71.20597,LocalBus,,,,1,,1,Norwood,Washington Street,Weld Avenue,3
61851,61851,Washington St @ Saint George Ave,,,,42.177908,-71.20597,LocalBus,,,,0,61851-parent,1,Norwood,Washington Street,Weld Avenue,3
place-newtn,place-newtn,Newton Highlands,,,,42.322381,-71.205509,,,,,1,,1,Newton,,,
70168,70168,Newton Highlands,,,,42.322738,-71.205082,RapidTransit,,,level_ground,0,place-newtn,1,Newton,,,0
70169,70169,Newton Highlands,,,,42.32253,-71.205421,RapidTransit,,,level_ground,0,place-newtn,1,Newton,,,0
147-parent,147-parent,Herald St @ Tremont St,,,,42.347374,-71.068436,LocalBus,,,,1,,1,Boston,Herald Street,Tremont Street,3
147,147,Herald St @ Tremont St,,,,42.347374,-71.068436,LocalBus,,,,0,147-parent,1,Boston,Herald Street,Tremont Street,3
8534-parent,8534-parent,Parker St @ Parker Ave,,,,42.317498,-71.194773,LocalBus,,,,1,,1,Newton,Parker Street,Parker Avenue,3
8534,8534,Parker St @ Parker Ave,,,,42.317498,-71.194773,LocalBus,,,,0,8534-parent,1,Newton,Parker Street,Parker Avenue,3
76378-parent,76378-parent,River St @ Webster St,,,,42.257442,-71.11982,LocalBus,,,,1,,1,Boston,River Street,Webster Street,3
76378,76378,River St @ Webster St,,,,42.257442,-71.11982,LocalBus,,,,0,76378-parent,1,Boston,River Street,Webster Street,3
7954-parent,7954-parent,Washington St @ Candia St,,,,42.425213,-71.168978,LocalBus,,,,1,,1,Arlington,Washington Street,Candia Street,3
7954,7954,Washington St @ Candia St,,,,42.425213,-71.168978,LocalBus,,,,0,7954-parent,1,Arlington,Washington Street,Candia Street,3
1623-parent,1623-parent,W Boundary Rd @ Cedarcrest Rd,,,,42.262682,-71.146361,LocalBus,,,,1,,1,Boston,West Boundary Road,,3
1623,1623,W Boundary Rd @ Cedarcrest Rd,,,,42.262682,-71.146361,LocalBus,,,,0,1623-parent,1,Boston,West Boundary Road,,3
8431-parent,8431-parent,Massachusetts Ave @ Bow St,,,,42.425701,-71.194599,LocalBus,,,,1,,1,Lexington,Massachusetts Avenue,Bow Street,3
8431,8431,Massachusetts Ave @ Bow St,,,,42.425701,-71.194599,LocalBus,,,,0,8431-parent,1,Lexington,Massachusetts Avenue,Bow Street,3
9074-parent,9074-parent,Franklin St opp Greenwood St,,,,42.468688,-71.069631,LocalBus,,,,1,,1,Melrose,Franklin Street,Greenwood Street,3
9074,9074,Franklin St opp Greenwood St,,,,42.468688,-71.069631,LocalBus,,,,0,9074-parent,1,Melrose,Franklin Street,Greenwood Street,3
8267-parent,8267-parent,26 Cambridge St,,,,42.438024,-71.152937,LocalBus,,,,1,,1,Winchester,Cambridge Street,Robinson Park,3
8267,8267,26 Cambridge St,,,,42.438024,-71.152937,LocalBus,,,,0,8267-parent,1,Winchester,Cambridge Street,Robinson Park,3
9370042-parent,9370042-parent,North Station - Nashua St @ Red Auerbach Way,,,,42.36532,-71.06455,,,,,1,,1,Boston,Nashua St,Red Auerbach Way,3
9370042,9370042,North Station - Nashua St @ Red Auerbach Way,,,,42.36532,-71.06455,,,,,0,9370042-parent,1,Boston,Nashua St,Red Auerbach Way,3
1506-parent,1506-parent,Hancock St @ Trull St,,,,42.312677,-71.064654,LocalBus,,,,1,,1,Boston,Hancock Street,Trull Street,3
1506,1506,Hancock St @ Trull St,,,,42.312677,-71.064654,LocalBus,,,,0,1506-parent,1,Boston,Hancock Street,Trull Street,3
9161-parent,9161-parent,Riverside Ave @ Fellsway,,,,42.4098,-71.085081,LocalBus,,,,1,,1,Medford,Riverside Avenue,,3
9161,9161,Riverside Ave @ Fellsway,,,,42.4098,-71.085081,LocalBus,,,,0,9161-parent,1,Medford,Riverside Avenue,,3
14822-parent,14822-parent,Humphrey St @ Alden Rd,,,,42.469623,-70.896067,LocalBus,,,,1,,1,Swampscott,Humphrey Street,Alden Road,3
14822,14822,Humphrey St @ Alden Rd,,,,42.469623,-70.896067,LocalBus,,,,0,14822-parent,1,Swampscott,Humphrey Street,Alden Road,3
7123-parent,7123-parent,Cabot St opp Colon St,,,,42.557806,-70.880516,LocalBus,,,,1,,1,Beverly,Cabot Street,Colon Street,3
7123,7123,Cabot St opp Colon St,,,,42.557806,-70.880516,LocalBus,,,,0,7123-parent,1,Beverly,Cabot Street,Colon Street,3
8440-parent,8440-parent,Bedford St @ Tewksbury St,,,,42.455075,-71.234191,LocalBus,,,,1,,1,Lexington,Bedford Street,Tewksbury Street,3
8440,8440,Bedford St @ Tewksbury St,,,,42.455075,-71.234191,LocalBus,,,,0,8440-parent,1,Lexington,Bedford Street,Tewksbury Street,3
1706-parent,1706-parent,Blue Hill Ave @ Harvard St,,,,42.294138,-71.08836,LocalBus,,,,1,,1,Boston,Blue Hill Avenue,Harvard Street,3
1706,1706,Blue Hill Ave @ Harvard St,,,,42.294138,-71.08836,LocalBus,,,,0,1706-parent,1,Boston,Blue Hill Avenue,Harvard Street,3
2821-parent,2821-parent,Main St @ Bunker Hill St,,,,42.383307,-71.071852,LocalBus,,,,1,,1,Boston,Main Street,Medford Street,3
2821,2821,Main St @ Bunker Hill St,,,,42.383307,-71.071852,LocalBus,,,,0,2821-parent,1,Boston,Main Street,Medford Street,3
1882-parent,1882-parent,Weld St @ Russet Rd,,,,42.293036,-71.152187,LocalBus,,,,1,,1,Boston,Weld Street,Russett Road,3
1882,1882,Weld St @ Russet Rd,,,,42.293036,-71.152187,LocalBus,,,,0,1882-parent,1,Boston,Weld Street,Russett Road,3
13959-parent,13959-parent,Franklin St @ Guild St,,,,42.242489,-71.003457,LocalBus,,,,1,,1,Quincy,Franklin Street,Guild Street,3
13959,13959,Franklin St @ Guild St,,,,42.242489,-71.003457,LocalBus,,,,0,13959-parent,1,Quincy,Franklin Street,Guild Street,3
2788-parent,2788-parent,243 West St opp Myopia Rd,,,,42.264152,-71.126798,LocalBus,,,,1,,1,Boston,West Street,Myopia Road,3
2788,2788,243 West St opp Myopia Rd,,,,42.264152,-71.126798,LocalBus,,,,0,2788-parent,1,Boston,West Street,Myopia Road,3
979-parent,979-parent,Tremont St @ Washington St,,,,42.350609,-71.168636,LocalBus,,,,1,,1,Boston,Tremont Street,Washington Street,3
979,979,Tremont St @ Washington St,,,,42.350609,-71.168636,LocalBus,,,,0,979-parent,1,Boston,Tremont Street,Washington Street,3
3278-parent,3278-parent,Sea St @ Post Island Rd,,,,42.262173,-70.973914,LocalBus,,,,1,,1,Quincy,Sea Street,Lee Street,3
3278,3278,Sea St @ Post Island Rd,,,,42.262173,-70.973914,LocalBus,,,,0,3278-parent,1,Quincy,Sea Street,Lee Street,3
place-rr-nashua,place-rr-nashua,Nashua,,,,0,0,,,,,1,,1,Nashua,,,
place-rr-nashua-0,place-rr-nashua-0,platform 0,,,,0,0,,,,,0,place-rr-nashua,1,Nashua,,,2
place-rr-nashua-1,place-rr-nashua-1,platform 1,,,,0,0,,,,,0,place-rr-nashua,1,Nashua,,,2
4943-parent,4943-parent,Lynn St @ Winnegance Ave,,,,42.510647,-70.9486,LocalBus,,,,1,,1,Peabody,Lynn Street,Winnegance Avenue,3
4943,4943,Lynn St @ Winnegance Ave,,,,42.510647,-70.9486,LocalBus,,,,0,4943-parent,1,Peabody,Lynn Street,Winnegance Avenue,3
4314-parent,4314-parent,Whitwell St @ Dixwell Ave,,,,42.247967,-71.005674,LocalBus,,,,1,,1,Quincy,Whitwell Street,Dixwell Avenue,3
4314,4314,Whitwell St @ Dixwell Ave,,,,42.247967,-71.005674,LocalBus,,,,0,4314-parent,1,Quincy,Whitwell Street,Dixwell Avenue,3
71418-parent,71418-parent,Nantasket Ave fr Kenberma St - Kingsley Playground,,,,42.281547,-70.872805,LocalBus,,,,1,,1,Hull,Nantasket Avenue,Revere Street,3
71418,71418,Nantasket Ave fr Kenberma St - Kingsley Playground,,,,42.281547,-70.872805,LocalBus,,,,0,71418-parent,1,Hull,Nantasket Avenue,Revere Street,3
4610-parent,4610-parent,176 Water St,,,,42.54333,-70.919478,LocalBus,,,,1,,1,Danvers,Water Street,Margin Street,3
4610,4610,176 Water St,,,,42.54333,-70.919478,LocalBus,,,,0,4610-parent,1,Danvers,Water Street,Margin Street,3
8303-parent,8303-parent,Fellsway W @ S Border Rd,,,,42.429834,-71.103828,LocalBus,,,,1,,1,Medford,Roosevelt Circle,Fellsway West,3
8303,8303,Fellsway W @ S Border Rd,,,,42.429834,-71.103828,LocalBus,,,,0,8303-parent,1,Medford,Roosevelt Circle,Fellsway West,3
6955-parent,6955-parent,Main St @ Lincolnshire Way,,,,42.444966,-71.134644,LocalBus,,,,1,,1,Winchester,Main Street,Chestnut Street,3
6955,6955,Main St @ Lincolnshire Way,,,,42.444966,-71.134644,LocalBus,,,,0,6955-parent,1,Winchester,Main Street,Chestnut Street,3
5833-parent,5833-parent,Constitution Ave @ Cooledge St,,,,42.416403,-71.019129,LocalBus,,,,1,,0,Revere,Constitution Avenue,Blaney Street,3
5833,5833,Constitution Ave @ Cooledge St,,,,42.416403,-71.019129,LocalBus,,,,0,5833-parent,0,Revere,Constitution Avenue,Blaney Street,3
9008-parent,9008-parent,Lebanon St @ Forest St,,,,42.443372,-71.054695,LocalBus,,,,1,,1,Melrose,Lebanon Street,Forest Street,3
9008,9008,Lebanon St @ Forest St,,,,42.443372,-71.054695,LocalBus,,,,0,9008-parent,1,Melrose,Lebanon Street,Forest Street,3
3811-parent,3811-parent,Front St @ Glines Ave,,,,42.216045,-70.968361,LocalBus,,,,1,,1,Weymouth,Front Street,Glines Avenue,3
3811,3811,Front St @ Glines Ave,,,,42.216045,-70.968361,LocalBus,,,,0,3811-parent,1,Weymouth,Front Street,Glines Avenue,3
2345-parent,2345-parent,Brighton St opp Statler Rd,,,,42.398539,-71.161676,LocalBus,,,,1,,1,Belmont,Brighton Street,Statler Road,3
2345,2345,Brighton St opp Statler Rd,,,,42.398539,-71.161676,LocalBus,,,,0,2345-parent,1,Belmont,Brighton Street,Statler Road,3
129-parent,129-parent,Rivermoor St @ Charles Park Rd,,,,42.278959,-71.175667,LocalBus,,,,1,,1,Boston,Rivermoor Street,Gardner Street,3
129,129,Rivermoor St @ Charles Park Rd,,,,42.278959,-71.175667,LocalBus,,,,0,129-parent,1,Boston,Rivermoor Street,Gardner Street,3
4334-parent,4334-parent,Edge Hill Rd @ Westvale Rd,,,,42.254652,-71.049954,LocalBus,,,,1,,0,Milton,Edgehill Road,Westvale Road,3
4334,4334,Edge Hill Rd @ Westvale Rd,,,,42.254652,-71.049954,LocalBus,,,,0,4334-parent,0,Milton,Edgehill Road,Westvale Road,3
3902-parent,3902-parent,N Franklin St @ Belcher St,,,,42.16066,-71.006188,LocalBus,,,,1,,1,Holbrook,North Franklin Street,Belcher Street,3
3902,3902,N Franklin St @ Belcher St,,,,42.16066,-71.006188,LocalBus,,,,0,3902-parent,1,Holbrook,North Franklin Street,Belcher Street,3
77243-parent,77243-parent,Hammond St @ Lawrence St,,,,42.380435,-71.246685,LocalBus,,,,1,,1,Waltham,Hammond Street,Lawrence Street,3
77243,77243,Hammond St @ Lawrence St,,,,42.380435,-71.246685,LocalBus,,,,0,77243-parent,1,Waltham,Hammond Street,Lawrence Street,3
36842-parent,36842-parent,High St opp Nichols Rd,,,,42.214644,-70.914044,LocalBus,,,,1,,1,Hingham,High Street,Nichols Road,3
36842,36842,High St opp Nichols Rd,,,,42.214644,-70.914044,LocalBus,,,,0,36842-parent,1,Hingham,High Street,Nichols Road,3
109901-parent,109901-parent,Shirley St @ Beach Rd,,,,42.380764,-70.974996,LocalBus,,,,1,,1,Winthrop,Shirley Street,Beach Road,3
109901,109901,Shirley St @ Beach Rd,,,,42.380764,-70.974996,LocalBus,,,,0,109901-parent,1,Winthrop,Shirley Street,Beach Road,3
8444-parent,8444-parent,Bedford St opp Sunny Knoll Ave,,,,42.461118,-71.239095,LocalBus,,,,1,,1,Lexington,Bedford Street,,3
8444,8444,Bedford St opp Sunny Knoll Ave,,,,42.461118,-71.239095,LocalBus,,,,0,8444-parent,1,Lexington,Bedford Street,,3
36841-parent,36841-parent,High St @ Cedar St,,,,42.214864,-70.920606,LocalBus,,,,1,,1,Weymouth,High Street,Cedar Street,3
36841,36841,High St @ Cedar St,,,,42.214864,-70.920606,LocalBus,,,,0,36841-parent,1,Weymouth,High Street,Cedar Street,3
526-parent,526-parent,Morton St @ Blue Hill Ave,,,,42.284037,-71.091028,LocalBus,,,,1,,1,Boston,Morton Street,Blue Hill Avenue,3
526,526,Morton St @ Blue Hill Ave,,,,42.284037,-71.091028,LocalBus,,,,0,526-parent,1,Boston,Morton Street,Blue Hill Avenue,3
45428-parent,45428-parent,Lyme St @ Bryant St,,,,42.427279,-71.05572,LocalBus,,,,1,,1,Malden,Lyme Street,Bryant Street,3
45428,45428,Lyme St @ Bryant St,,,,42.427279,-71.05572,LocalBus,,,,0,45428-parent,1,Malden,Lyme Street,Bryant Street,3
8647-parent,8647-parent,Massachusetts Ave @ Pleasant St,,,,42.42932,-71.207156,LocalBus,,,,1,,1,Lexington,Massachusetts Avenue,Adams School Road,3
8647,8647,Massachusetts Ave @ Pleasant St,,,,42.42932,-71.207156,LocalBus,,,,0,8647-parent,1,Lexington,Massachusetts Avenue,Adams School Road,3
place-FR-0137,place-FR-0137,Hastings,,,,42.385755,-71.289203,CR-zone-3,,,,1,,2,Weston,,,
5413-parent,5413-parent,Main St @ Clarendon St,,,,42.416908,-71.065277,LocalBus,,,,1,,1,Malden,Main Street,Converse Avenue,3
5413,5413,Main St @ Clarendon St,,,,42.416908,-71.065277,LocalBus,,,,0,5413-parent,1,Malden,Main Street,Converse Avenue,3
880-parent,880-parent,L St @ E 2nd St,,,,42.337375,-71.035546,LocalBus,,,,1,,1,Boston,Summer Street,East Second Street,3
880,880,L St @ E 2nd St,,,,42.337375,-71.035546,LocalBus,,,,0,880-parent,1,Boston,Summer Street,East Second Street,3
3608-parent,3608-parent,Lincoln St opp Beal St,,,,42.247978,-70.927147,LocalBus,,,,1,,1,Hingham,Lincoln Street,,3
3608,3608,Lincoln St opp Beal St,,,,42.247978,-70.927147,LocalBus,,,,0,3608-parent,1,Hingham,Lincoln Street,,3
7103-parent,7103-parent,Dodge St @ Raymond Ave,,,,42.579107,-70.887711,LocalBus,,,,1,,1,Beverly,Dodge Street,Raymond Avenue,3
7103,7103,Dodge St @ Raymond Ave,,,,42.579107,-70.887711,LocalBus,,,,0,7103-parent,1,Beverly,Dodge Street,Raymond Avenue,3
7142-parent,7142-parent,Bridge St @ Saunders St,,,,42.528846,-70.890072,LocalBus,,,,1,,1,Salem,Bridge Street,Arbella Street,3
7142,7142,Bridge St @ Saunders St,,,,42.528846,-70.890072,LocalBus,,,,0,7142-parent,1,Salem,Bridge Street,Arbella Street,3
3249-parent,3249-parent,565 Sea St,,,,42.260779,-70.97665,LocalBus,,,,1,,1,Quincy,Sea Street,Noanet Street,3
3249,3249,565 Sea St,,,,42.260779,-70.97665,LocalBus,,,,0,3249-parent,1,Quincy,Sea Street,Noanet Street,3
4948-parent,4948-parent,Margin St @ Dobbs Rd,,,,42.541655,-70.919221,LocalBus,,,,1,,1,Peabody,Margin Street,,3
4948,4948,Margin St @ Dobbs Rd,,,,42.541655,-70.919221,LocalBus,,,,0,4948-parent,1,Peabody,Margin Street,,3
1389-parent,1389-parent,Boylston St @ Prudential Center,,,,42.348631,-71.082561,ExpressBus-Downtown,,,,1,,1,Boston,Boylston Street,Fairfield Street,3
1389,1389,Boylston St @ Prudential Center,,,,42.348631,-71.082561,ExpressBus-Downtown,,,,0,1389-parent,1,Boston,Boylston Street,Fairfield Street,3
15054-parent,15054-parent,100 Everett Ave,,,,42.394289,-71.039363,LocalBus,,,,1,,1,Chelsea,Everett Avenue,,3
15054,15054,100 Everett Ave,,,,42.394289,-71.039363,LocalBus,,,,0,15054-parent,1,Chelsea,Everett Avenue,,3
7779-parent,7779-parent,Trapelo Rd @ Berkley St,,,,42.413708,-71.249663,LocalBus,,,,1,,0,Waltham,Trapelo Road,Berkley Street,3
7779,7779,Trapelo Rd @ Berkley St,,,,42.413708,-71.249663,LocalBus,,,,0,7779-parent,0,Waltham,Trapelo Road,Berkley Street,3
4845-parent,4845-parent,Pleasant St @ Devereux Terr,,,,42.495254,-70.864552,LocalBus,,,,1,,1,Marblehead,Pleasant Street,Devereux Street,3
4845,4845,Pleasant St @ Devereux Terr,,,,42.495254,-70.864552,LocalBus,,,,0,4845-parent,1,Marblehead,Pleasant Street,Devereux Street,3
5524-parent,5524-parent,53 Broadway,,,,42.424677,-71.04223,LocalBus,,,,1,,1,Malden,Broadway,,3
5524,5524,53 Broadway,,,,42.424677,-71.04223,LocalBus,,,,0,5524-parent,1,Malden,Broadway,,3
49739-parent,49739-parent,S Bedford St opp Kimball Ave,,,,42.486346,-71.197685,LocalBus,,,,1,,1,Burlington,South Bedford Street,Kimball Avenue,3
49739,49739,S Bedford St opp Kimball Ave,,,,42.486346,-71.197685,LocalBus,,,,0,49739-parent,1,Burlington,South Bedford Street,Kimball Avenue,3
71637-parent,71637-parent,Washington St from Royall St to Hubbard St,,,,42.19191,-71.118,LocalBus,,,,1,,1,Canton,Washington Street,,3
71637,71637,Washington St from Royall St to Hubbard St,,,,42.19191,-71.118,LocalBus,,,,0,71637-parent,1,Canton,Washington Street,,3
3387-parent,3387-parent,Granite Ave opp Emerson Rd,,,,42.261736,-71.043101,LocalBus,,,,1,,1,Milton,Granite Avenue,Emerson Road,3
3387,3387,Granite Ave opp Emerson Rd,,,,42.261736,-71.043101,LocalBus,,,,0,3387-parent,1,Milton,Granite Avenue,Emerson Road,3
7208-parent,7208-parent,Euclid Ave @ Peary Ave,,,,42.486018,-70.954035,LocalBus,,,,1,,0,Lynn,Euclid Avenue,Wentworth Place,3
7208,7208,Euclid Ave @ Peary Ave,,,,42.486018,-70.954035,LocalBus,,,,0,7208-parent,0,Lynn,Euclid Avenue,Wentworth Place,3
4513-parent,4513-parent,American Legion Hwy @ Hutchinson St,,,,42.418878,-71.001931,LocalBus,,,,1,,1,Revere,American Legion Highway,Hutchinson Street,3
4513,4513,American Legion Hwy @ Hutchinson St,,,,42.418878,-71.001931,LocalBus,,,,0,4513-parent,1,Revere,American Legion Highway,Hutchinson Street,3
77152-parent,77152-parent,Lexington St @ Beech St,,,,42.383942,-71.189344,LocalBus,,,,1,,1,Belmont,Lexington Street,Burnham Street,3
77152,77152,Lexington St @ Beech St,,,,42.383942,-71.189344,LocalBus,,,,0,77152-parent,1,Belmont,Lexington Street,Burnham Street,3
88346-parent,88346-parent,Sunnyside St @ South St,,,,42.359839,-71.262337,LocalBus,,,,1,,1,Waltham,Sunnyside Street,South Street,3
88346,88346,Sunnyside St @ South St,,,,42.359839,-71.262337,LocalBus,,,,0,88346-parent,1,Waltham,Sunnyside Street,South Street,3
879-parent,879-parent,L St @ E 3rd St,,,,42.336114,-71.035539,LocalBus,,,,1,,1,Boston,L Street,East Third Street,3
879,879,L St @ E 3rd St,,,,42.336114,-71.035539,LocalBus,,,,0,879-parent,1,Boston,L Street,East Third Street,3
4481-parent,4481-parent,Western Ave @ Cross St,,,,42.479081,-70.947211,LocalBus,,,,1,,1,Lynn,Western Avenue,West Colony Road,3
4481,4481,Western Ave @ Cross St,,,,42.479081,-70.947211,LocalBus,,,,0,4481-parent,1,Lynn,Western Avenue,West Colony Road,3
118-parent,118-parent,Causeway St @ Medford St,,,,42.366283,-71.059491,LocalBus,,,,1,,1,Boston,Causeway Street,Medford Street,3
118,118,Causeway St @ Medford St,,,,42.366283,-71.059491,LocalBus,,,,0,118-parent,1,Boston,Causeway Street,Medford Street,3
1308-parent,1308-parent,Harvard St @ Beacon St,,,,42.342499,-71.121845,LocalBus,,,,1,,1,Brookline,Harvard Street,Green Street,3
1308,1308,Harvard St @ Beacon St,,,,42.342499,-71.121845,LocalBus,,,,0,1308-parent,1,Brookline,Harvard Street,Green Street,3
7185-parent,7185-parent,Cabot St opp Columbia Rd,,,,42.567781,-70.888526,LocalBus,,,,1,,1,Beverly,Cabot Street,Columbia Road,3
7185,7185,Cabot St opp Columbia Rd,,,,42.567781,-70.888526,LocalBus,,,,0,7185-parent,1,Beverly,Cabot Street,Columbia Road,3
